timeframe,time,open,high,low,close,volume
1D,2010-06-22T00:00:00,10131.910156,10183.889648,10105.480469,10112.889648,114900000.0
1D,2010-06-23T00:00:00,9973.0,9975.009766,9912.799805,9923.700195,102600000.0
1D,2010-06-24T00:00:00,9902.620117,10009.370117,9893.75,9928.339844,94900000.0
1D,2010-06-25T00:00:00,9778.700195,9794.980469,9697.870117,9737.480469,129300000.0
1D,2010-06-28T00:00:00,9758.910156,9762.230469,9679.169922,9693.94043,91600000.0
1D,2010-06-29T00:00:00,9718.400391,9760.019531,9548.980469,9570.669922,106800000.0
1D,2010-06-30T00:00:00,9396.450195,9420.139648,9347.070312,9382.639648,131000000.0
1D,2010-07-01T00:00:00,9296.860352,9297.450195,9147.679688,9191.599609,125400000.0
1D,2010-07-02T00:00:00,9234.55957,9259.139648,9160.469727,9203.709961,115700000.0
1D,2010-07-05T00:00:00,9230.0,9282.900391,9213.790039,9266.780273,100700000.0
1D,2010-07-06T00:00:00,9158.280273,9351.110352,9091.700195,9338.040039,137400000.0
1D,2010-07-07T00:00:00,9322.55957,9329.639648,9223.799805,9279.650391,120800000.0
1D,2010-07-08T00:00:00,9462.820312,9545.990234,9456.19043,9535.740234,118200000.0
1D,2010-07-09T00:00:00,9601.620117,9610.589844,9516.969727,9585.320312,125200000.0
1D,2010-07-12T00:00:00,9540.469727,9632.889648,9533.55957,9548.110352,123600000.0
1D,2010-07-13T00:00:00,9592.870117,9629.980469,9502.240234,9537.230469,149700000.0
1D,2010-07-14T00:00:00,9707.5,9807.360352,9693.330078,9795.240234,193300000.0
1D,2010-07-15T00:00:00,9701.139648,9726.94043,9667.0,9685.530273,115900000.0
1D,2010-07-16T00:00:00,9600.879883,9636.839844,9392.209961,9408.360352,134000000.0
1D,2010-07-21T00:00:00,9404.070312,9404.070312,9230.839844,9278.830078,166600000.0
1D,2010-07-22T00:00:00,9216.280273,9254.19043,9176.120117,9220.879883,229600000.0
1D,2010-07-23T00:00:00,9380.120117,9474.110352,9367.299805,9430.959961,157500000.0
1D,2010-07-26T00:00:00,9520.730469,9561.820312,9493.610352,9503.660156,90400000.0
