timeframe,time,open,high,low,close,volume
1W,2014-11-23T00:00:00,16.052999,16.391001,16.052999,16.391001,0.0
1W,2014-11-30T00:00:00,16.43,16.65,15.365,15.489,99845.0
1W,2014-12-07T00:00:00,15.39,16.68,14.1,16.195999,2876.0
1W,2014-12-14T00:00:00,16.129999,17.18,16.129999,17.018999,982.0
1W,2014-12-21T00:00:00,16.809999,16.85,15.715,15.991,144.0
1W,2014-12-28T00:00:00,16.08,16.115,15.58,16.112,85.0
1W,2015-01-04T00:00:00,15.95,16.355,15.535,15.734,391.0
1W,2015-01-11T00:00:00,16.179001,16.603001,16.179001,16.386,11.0
1W,2015-01-18T00:00:00,16.535,17.77,16.535,17.739,689.0
1W,2015-01-25T00:00:00,17.955,18.355,17.947001,18.284,65.0
1W,2015-02-01T00:00:00,17.966999,18.110001,16.757999,17.191999,227.0
1W,2015-02-08T00:00:00,17.235001,17.6,16.677999,16.677999,82.0
1W,2015-02-15T00:00:00,17.054001,17.278,16.745001,17.278,42.0
1W,2015-02-22T00:00:00,16.362,16.43,16.25,16.263,16.0
1W,2015-03-01T00:00:00,16.247,16.860001,16.181999,16.513,68534.0
1W,2015-03-08T00:00:00,16.584999,16.73,15.745,15.784,962.0
1W,2015-03-15T00:00:00,15.8,15.91,15.27,15.477,492.0
1W,2015-03-22T00:00:00,15.69,16.867001,15.475,16.867001,230.0
1W,2015-03-29T00:00:00,16.700001,17.325001,16.67,17.052,867.0
1W,2015-04-05T00:00:00,16.754999,17.044001,16.580999,16.686001,82.0
1W,2015-04-12T00:00:00,17.035,17.094999,16.164,16.370001,321.0
1W,2015-04-19T00:00:00,16.280001,16.285,16.15,16.221001,35.0
1W,2015-04-26T00:00:00,15.883,16.002001,15.631,15.631,1.0
1W,2015-05-03T00:00:00,15.935,16.700001,15.815,16.111,80349.0
1W,2015-05-10T00:00:00,16.15,16.695,16.15,16.441999,384.0
1W,2015-05-17T00:00:00,16.475,17.545,16.215,17.545,466.0
1W,2015-05-24T00:00:00,17.620001,17.712,16.905001,17.030001,273.0
1W,2015-05-31T00:00:00,16.995001,17.08,16.555,16.684,305.0
1W,2015-06-07T00:00:00,16.635,17.1,15.94,15.971,51.0
1W,2015-06-14T00:00:00,16.035,16.059999,15.818,15.818,27.0
1W,2015-06-21T00:00:00,16.200001,16.200001,15.94,16.104,50.0
1W,2015-06-28T00:00:00,16.1,16.136999,15.725,15.735,56786.0
1W,2015-07-05T00:00:00,15.935,15.995,15.42,15.537,21974.0
1W,2015-07-12T00:00:00,15.655,15.726,14.74,15.468,1654.0
1W,2015-07-19T00:00:00,15.495,15.495,14.82,14.82,339.0
1W,2015-07-26T00:00:00,14.715,14.905,14.33,14.477,359.0
1W,2015-08-02T00:00:00,14.61,14.865,14.56,14.746,532.0
1W,2015-08-09T00:00:00,14.73,14.816,14.415,14.816,267.0
1W,2015-08-16T00:00:00,14.89,15.51,14.89,15.21,26.0
1W,2015-08-23T00:00:00,15.295,15.517,14.787,15.301,252.0
1W,2015-08-30T00:00:00,14.762,14.762,14.045,14.535,73137.0
1W,2015-09-06T00:00:00,14.51,14.925,14.39,14.544,2845.0
1W,2015-09-13T00:00:00,14.63,14.865,14.28,14.49,520.0
1W,2015-09-20T00:00:00,14.51,15.265,14.265,15.154,113.0
1W,2015-09-27T00:00:00,15.15,15.235,14.74,15.106,316.0
1W,2015-10-04T00:00:00,14.615,15.257,14.41,15.257,84.0
1W,2015-10-11T00:00:00,15.14,16.087999,15.14,15.809,63.0
1W,2015-10-18T00:00:00,15.855,16.152,15.7,16.101999,66.0
1W,2015-10-25T00:00:00,15.82,15.905,15.696,15.818,22.0
1W,2015-11-01T00:00:00,15.9,16.288,15.53,15.566,103.0
1W,2015-11-08T00:00:00,15.413,15.413,14.696,14.696,20.0
1W,2015-11-15T00:00:00,14.418,14.45,14.203,14.203,29.0
1W,2015-11-22T00:00:00,14.45,14.455,14.02,14.106,54.0
1W,2015-11-29T00:00:00,14.042,14.35,13.905,14.008,71434.0
1W,2015-12-06T00:00:00,14.02,14.555,13.77,14.505,2704.0
1W,2015-12-13T00:00:00,14.48,14.605,13.859,13.859,195.0
1W,2015-12-20T00:00:00,13.875,14.235,13.635,14.08,284.0
1W,2015-12-27T00:00:00,14.105,14.38,14.105,14.369,129.0
1W,2016-01-03T00:00:00,14.035,14.035,13.745,13.775,237.0
1W,2016-01-10T00:00:00,14.1,14.34,13.817,13.908,428.0
1W,2016-01-17T00:00:00,13.95,14.145,13.71,13.884,50.0
1W,2016-01-24T00:00:00,14.065,14.29,14.043,14.043,13.0
1W,2016-01-31T00:00:00,14.095,14.544,14.095,14.229,116.0
1W,2016-02-07T00:00:00,14.245,14.9,14.235,14.764,88.0
1W,2016-02-14T00:00:00,14.91,15.789,14.91,15.785,143.0
1W,2016-02-21T00:00:00,15.385,15.427,15.329,15.368,8.0
1W,2016-02-28T00:00:00,15.179,15.292,14.675,14.689,92313.0
1W,2016-03-06T00:00:00,14.735,15.78,14.61,15.681,4918.0
1W,2016-03-13T00:00:00,15.57,15.795,15.175,15.607,2952.0
1W,2016-03-20T00:00:00,15.55,16.15,15.214,15.806,1202.0
1W,2016-03-27T00:00:00,15.795,15.955,15.18,15.191,354.0
1W,2016-04-03T00:00:00,15.18,15.46,15.042,15.042,230.0
1W,2016-04-10T00:00:00,15.02,15.382,14.942,15.382,50.0
1W,2016-04-17T00:00:00,15.47,16.323,15.47,16.309,62.0
1W,2016-04-24T00:00:00,16.215,17.131001,16.215,16.896,15.0
1W,2016-05-01T00:00:00,17.004999,17.99,17.004999,17.789,105130.0
1W,2016-05-08T00:00:00,17.85,18.030001,17.200001,17.507,2365.0
1W,2016-05-15T00:00:00,17.469999,17.575001,16.959999,17.115,706.0
1W,2016-05-22T00:00:00,17.219999,17.32,16.415001,16.518999,255.0
1W,2016-05-29T00:00:00,16.32,16.455,16.174999,16.246,835.0
1W,2016-06-05T00:00:00,16.01,16.43,15.906,16.346001,96.0
1W,2016-06-12T00:00:00,16.427999,17.315001,16.377001,17.315001,45.0
1W,2016-06-19T00:00:00,17.427999,17.700001,17.254999,17.4,14.0
1W,2016-06-26T00:00:00,17.445,17.825001,17.215,17.785,184.0
1W,2016-07-03T00:00:00,17.865,19.924999,17.74,19.544001,89739.0
1W,2016-07-10T00:00:00,19.754999,21.094999,19.4,20.058001,2275.0
1W,2016-07-17T00:00:00,20.370001,20.605,20.08,20.125,573.0
1W,2016-07-24T00:00:00,20.025,20.094999,19.325001,19.657,586.0
1W,2016-07-31T00:00:00,19.5,20.5,19.4,20.312,530.0
1W,2016-08-07T00:00:00,20.495001,20.75,19.780001,19.780001,111.0
1W,2016-08-14T00:00:00,19.690001,20.355,19.672001,19.672001,58.0
1W,2016-08-21T00:00:00,19.820999,20.065001,19.301001,19.301001,43.0
1W,2016-08-28T00:00:00,18.855,18.950001,18.478001,18.645,70.0
1W,2016-09-04T00:00:00,18.761999,19.395,18.52,19.275999,64219.0
1W,2016-09-11T00:00:00,19.395,20.1,19.025,19.282,1423.0
1W,2016-09-18T00:00:00,19.035,19.17,18.715,18.781,648.0
1W,2016-09-25T00:00:00,18.875,20.02,18.875,19.733,173.0
1W,2016-10-02T00:00:00,19.559999,19.6,19.01,19.139,288.0
1W,2016-10-09T00:00:00,18.870001,18.870001,17.195,17.323999,277.0
1W,2016-10-16T00:00:00,17.65,17.65,17.33,17.393,57.0
1W,2016-10-23T00:00:00,17.415001,17.709999,17.415001,17.448,60.0
1W,2016-10-30T00:00:00,17.562,17.855,17.562,17.761999,101.0
1W,2016-11-06T00:00:00,17.809999,18.66,17.761999,18.341999,82.0
1W,2016-11-13T00:00:00,18.15,18.799999,18.124001,18.716,54.0
1W,2016-11-20T00:00:00,17.459999,17.459999,16.613001,16.613001,27.0
1W,2016-11-27T00:00:00,16.511999,16.622999,16.254999,16.464001,8.0
1W,2016-12-04T00:00:00,16.577999,16.775,16.25,16.753,86697.0
1W,2016-12-11T00:00:00,16.905001,17.202999,16.525,16.896999,773.0
1W,2016-12-18T00:00:00,16.83,17.152,15.89,16.153,1024.0
1W,2016-12-25T00:00:00,16.0,16.125,15.7,15.704,298.0
1W,2017-01-01T00:00:00,15.84,16.235001,15.84,15.936,685.0
1W,2017-01-08T00:00:00,16.040001,16.709999,16.030001,16.466,22.0
1W,2017-01-15T00:00:00,16.445,16.802999,16.445,16.719999,263.0
1W,2017-01-22T00:00:00,17.101999,17.235001,16.924999,16.997,279.0
1W,2017-01-29T00:00:00,17.200001,17.200001,16.813999,17.1,176.0
1W,2017-02-05T00:00:00,17.15,17.67,17.122,17.452999,91.0
1W,2017-02-12T00:00:00,17.594999,17.965,17.57,17.912001,223.0
1W,2017-02-19T00:00:00,17.9,18.063,17.804001,18.018999,249.0
1W,2017-02-26T00:00:00,17.99,18.334999,17.941999,18.334999,75634.0
1W,2017-03-05T00:00:00,18.355,18.475,17.625,17.697001,31213.0
1W,2017-03-12T00:00:00,17.9,17.9,16.834999,16.882999,1827.0
1W,2017-03-19T00:00:00,16.975,17.469999,16.82,17.379,706.0
1W,2017-03-26T00:00:00,17.424999,17.719999,17.334999,17.719999,388.0
1W,2017-04-02T00:00:00,18.08,18.25,18.08,18.235001,220.0
1W,2017-04-09T00:00:00,18.219999,18.424999,18.129999,18.129999,215.0
1W,2017-04-16T00:00:00,17.82,18.5,17.75,18.489,225.0
1W,2017-04-23T00:00:00,18.493,18.493,17.83,17.83,176.0
1W,2017-04-30T00:00:00,17.848,17.848,17.129999,17.191,139310.0
1W,2017-05-07T00:00:00,17.184999,17.215,16.195,16.215,4084.0
1W,2017-05-14T00:00:00,16.26,16.405001,16.007999,16.346001,469.0
1W,2017-05-21T00:00:00,16.434999,16.955,16.424999,16.75,387.0
1W,2017-05-28T00:00:00,17.143,17.309999,16.99,17.283001,618.0
1W,2017-06-04T00:00:00,17.334999,17.504999,17.025,17.487,1268.0
1W,2017-06-11T00:00:00,17.545,17.695,17.174999,17.193001,183.0
1W,2017-06-18T00:00:00,17.115,17.18,16.629999,16.636,139.0
1W,2017-06-25T00:00:00,16.51,16.65,16.33,16.628,91.0
1W,2017-07-02T00:00:00,16.424999,16.860001,16.424999,16.568001,95262.0
1W,2017-07-09T00:00:00,16.58,16.58,15.3,15.371,1526.0
1W,2017-07-16T00:00:00,15.54,15.965,15.15,15.884,592.0
1W,2017-07-23T00:00:00,16.1,16.440001,16.025,16.41,340.0
1W,2017-07-30T00:00:00,16.415001,16.690001,16.264999,16.664,494.0
1W,2017-08-06T00:00:00,16.735001,16.825001,16.205,16.222,324.0
1W,2017-08-13T00:00:00,16.200001,17.209999,16.09,17.041,342.0
