timeframe,time,open,high,low,close,volume
1D,2010-07-01T00:00:00,1031.099976,1033.579956,1010.909973,1027.369995,6435770000.0
1D,2010-07-02T00:00:00,1027.650024,1032.949951,1015.929993,1022.580017,3968500000.0
1D,2010-07-06T00:00:00,1028.089966,1042.5,1018.349976,1028.060059,4691240000.0
1D,2010-07-07T00:00:00,1028.540039,1060.890015,1028.540039,1060.27002,4931220000.0
1D,2010-07-08T00:00:00,1062.920044,1071.25,1058.23999,1070.25,4548460000.0
1D,2010-07-09T00:00:00,1070.5,1078.160034,1068.099976,1077.959961,3506570000.0
1D,2010-07-12T00:00:00,1077.22998,1080.780029,1070.449951,1078.75,3426990000.0
1D,2010-07-13T00:00:00,1080.650024,1099.459961,1080.650024,1095.339966,4640460000.0
1D,2010-07-14T00:00:00,1095.609985,1099.079956,1087.680054,1095.170044,4521050000.0
1D,2010-07-15T00:00:00,1094.459961,1098.660034,1080.530029,1096.47998,4552470000.0
1D,2010-07-16T00:00:00,1093.849976,1093.849976,1063.319946,1064.880005,5297350000.0
1D,2010-07-19T00:00:00,1066.849976,1074.699951,1061.109985,1071.25,4089500000.0
1D,2010-07-20T00:00:00,1064.530029,1083.939941,1056.880005,1083.47998,4713280000.0
1D,2010-07-21T00:00:00,1086.670044,1088.959961,1065.25,1069.589966,4747180000.0
1D,2010-07-22T00:00:00,1072.140015,1097.5,1072.140015,1093.670044,4826900000.0
1D,2010-07-23T00:00:00,1092.170044,1103.72998,1087.880005,1102.660034,4524570000.0
1D,2010-07-26T00:00:00,1102.890015,1115.01001,1101.300049,1115.01001,4009650000.0
1D,2010-07-27T00:00:00,1117.359985,1120.949951,1109.780029,1113.839966,4725690000.0
1D,2010-07-28T00:00:00,1112.839966,1114.660034,1103.109985,1106.130005,4002390000.0
1D,2010-07-29T00:00:00,1108.069946,1115.900024,1092.819946,1101.530029,4612420000.0
1D,2010-07-30T00:00:00,1098.439941,1106.439941,1088.01001,1101.599976,4006450000.0
1D,2010-08-02T00:00:00,1107.530029,1127.300049,1107.530029,1125.859985,4144180000.0
1D,2010-08-03T00:00:00,1125.339966,1125.439941,1116.76001,1120.459961,4071820000.0
1D,2010-08-04T00:00:00,1121.060059,1128.75,1119.459961,1127.23999,4057850000.0
1D,2010-08-05T00:00:00,1125.780029,1126.560059,1118.810059,1125.810059,3685560000.0
1D,2010-08-06T00:00:00,1122.069946,1123.060059,1107.170044,1121.640015,3857890000.0
1D,2010-08-09T00:00:00,1122.800049,1129.23999,1120.910034,1127.790039,3979360000.0
1D,2010-08-10T00:00:00,1122.920044,1127.160034,1111.579956,1121.060059,3979360000.0
1D,2010-08-11T00:00:00,1116.890015,1116.890015,1088.550049,1089.469971,4511860000.0
1D,2010-08-12T00:00:00,1081.47998,1086.719971,1076.689941,1083.609985,4521050000.0
1D,2010-08-13T00:00:00,1082.219971,1086.25,1079.0,1079.25,3328890000.0
1D,2010-08-16T00:00:00,1077.48999,1082.619995,1069.48999,1079.380005,3142450000.0
1D,2010-08-17T00:00:00,1081.160034,1100.140015,1081.160034,1092.540039,3968210000.0
1D,2010-08-18T00:00:00,1092.079956,1099.77002,1085.76001,1094.160034,3724260000.0
1D,2010-08-19T00:00:00,1092.439941,1092.439941,1070.660034,1075.630005,4290540000.0
1D,2010-08-20T00:00:00,1075.630005,1075.630005,1063.910034,1071.689941,3761570000.0
1D,2010-08-23T00:00:00,1073.359985,1081.579956,1067.079956,1067.359985,3210950000.0
1D,2010-08-24T00:00:00,1063.199951,1063.199951,1046.680054,1051.869995,4436330000.0
1D,2010-08-25T00:00:00,1048.97998,1059.380005,1039.829956,1055.329956,4360190000.0
1D,2010-08-26T00:00:00,1056.280029,1061.449951,1045.400024,1047.219971,3646710000.0
1D,2010-08-27T00:00:00,1049.27002,1065.209961,1039.699951,1064.589966,4102460000.0
1D,2010-08-30T00:00:00,1062.900024,1064.400024,1048.790039,1048.920044,2917990000.0
1D,2010-08-31T00:00:00,1046.880005,1055.140015,1040.880005,1049.329956,4038770000.0
1D,2010-09-01T00:00:00,1049.719971,1081.300049,1049.719971,1080.290039,4396880000.0
1D,2010-09-02T00:00:00,1080.660034,1090.099976,1080.390015,1090.099976,3704210000.0
1D,2010-09-03T00:00:00,1093.609985,1105.099976,1093.609985,1104.51001,3534500000.0
